Pond	Sonde	Treatment	Time_seq	Date_time	Chlorophyll_RFU	Cond_uScm	BGAPC_RFU	ODO_mgL	pH	fDOM_RFU	SpCond_uScm	Temp_C
B3P4	Sonde12	NF	0.5381944	2022-06-24T08:56:00Z	-0.16	35.9	-0.35	10.03	6.39	0.69	45.1	14.342
B3P4	Sonde12	NF	0.5395833	2022-06-24T08:58:00Z	-0.17	35.9	-0.31	10.03	6.39	0.68	45.1	14.336
B3P4	Sonde12	NF	0.5409722	2022-06-24T09:00:00Z	-0.16	35.7	-0.29	10.03	6.4	0.71	44.8	14.328
B3P4	Sonde12	NF	0.5423611	2022-06-24T09:02:00Z	-0.18	35.6	-0.31	10.03	6.4	0.69	44.8	14.329
B3P4	Sonde12	NF	0.54375	2022-06-24T09:04:00Z	-0.2	36	-0.34	10.04	6.4	0.7	45.2	14.331
B3P4	Sonde12	NF	0.5451389	2022-06-24T09:06:00Z	-0.18	35.8	-0.32	10.04	6.4	0.7	45	14.333
B3P4	Sonde12	NF	0.5465278	2022-06-24T09:08:00Z	-0.18	35.6	-0.31	10.04	6.39	0.7	44.7	14.328
B3P4	Sonde12	NF	0.5479167	2022-06-24T09:10:00Z	-0.23	35.8	-0.33	10.04	6.4	0.68	45	14.33
B3P4	Sonde12	NF	0.5493056	2022-06-24T09:12:00Z	-0.17	35.9	-0.28	10.04	6.4	0.65	45.1	14.329
B3P4	Sonde12	NF	0.5506944	2022-06-24T09:14:00Z	-0.2	35.5	-0.29	10.04	6.4	0.66	44.5	14.331
B3P4	Sonde12	NF	0.5520833	2022-06-24T09:16:00Z	-0.18	35.9	-0.33	10.05	6.4	0.71	45.2	14.328
B3P4	Sonde12	NF	0.5534722	2022-06-24T09:18:00Z	-0.16	35.4	-0.34	10.04	6.4	0.68	44.5	14.33
B3P4	Sonde12	NF	0.5548611	2022-06-24T09:20:00Z	-0.21	35.8	-0.35	10.05	6.4	0.7	44.9	14.327
B3P4	Sonde12	NF	0.55625	2022-06-24T09:22:00Z	-0.21	35.9	-0.3	10.05	6.4	0.7	45.1	14.33
B3P4	Sonde12	NF	0.5576389	2022-06-24T09:24:00Z	-0.19	35.9	-0.3	10.05	6.4	0.67	45.1	14.33
B3P4	Sonde12	NF	0.5590278	2022-06-24T09:26:00Z	-0.2	35.7	-0.29	10.05	6.39	0.66	44.9	14.328
B3P4	Sonde12	NF	0.5604167	2022-06-24T09:28:00Z	-0.17	35.7	-0.32	10.04	6.4	0.69	44.8	14.325
B3P4	Sonde12	NF	0.5618056	2022-06-24T09:30:00Z	-0.18	35.8	-0.3	10.05	6.4	0.71	45	14.329
B3P4	Sonde12	NF	0.5631944	2022-06-24T09:32:00Z	-0.18	35.6	-0.34	10.05	6.4	0.69	44.7	14.334
B3P4	Sonde12	NF	0.5645833	2022-06-24T09:34:00Z	-0.19	35.8	-0.29	10.04	6.4	0.69	44.9	14.331
B3P4	Sonde12	NF	0.5659722	2022-06-24T09:36:00Z	-0.18	36	-0.34	10.05	6.4	0.69	45.3	14.328
B3P4	Sonde12	NF	0.5673611	2022-06-24T09:38:00Z	-0.15	35.7	-0.31	10.04	6.4	0.68	44.9	14.329
B3P4	Sonde12	NF	0.56875	2022-06-24T09:40:00Z	-0.16	36.6	-0.33	10.03	6.4	0.66	45.9	14.336
B3P4	Sonde12	NF	0.5701389	2022-06-24T09:42:00Z	-0.19	35.9	-0.34	10.05	6.4	0.72	45	14.337
B3P4	Sonde12	NF	0.5715278	2022-06-24T09:44:00Z	-0.15	36	-0.33	10.05	6.4	0.68	45.3	14.338
B3P4	Sonde12	NF	0.5729167	2022-06-24T09:46:00Z	-0.22	35.9	-0.29	10.04	6.4	0.68	45.1	14.34
B3P4	Sonde12	NF	0.5743056	2022-06-24T09:48:00Z	-0.21	36.2	-0.31	10.05	6.41	0.69	45.5	14.344
B3P4	Sonde12	NF	0.5756944	2022-06-24T09:50:00Z	-0.22	36.1	-0.3	10.04	6.41	0.72	45.4	14.349
B3P4	Sonde12	NF	0.5770833	2022-06-24T09:52:00Z	-0.21	35.7	-0.31	10.05	6.4	0.64	44.9	14.356
B3P4	Sonde12	NF	0.5784722	2022-06-24T09:54:00Z	-0.22	35.9	-0.31	10.06	6.4	0.68	45.1	14.345
B3P4	Sonde12	NF	0.5798611	2022-06-24T09:56:00Z	-0.22	35.9	-0.32	10.05	6.4	0.7	45.1	14.347
B3P4	Sonde12	NF	0.58125	2022-06-24T09:58:00Z	-0.23	35.9	-0.31	10.05	6.4	0.66	45.1	14.35
B3P4	Sonde12	NF	0.5826389	2022-06-24T10:00:00Z	-0.2	36	-0.32	10.05	6.4	0.67	45.2	14.351
B3P4	Sonde12	NF	0.5840278	2022-06-24T10:02:00Z	-0.21	35.6	-0.34	10.05	6.4	0.68	44.7	14.344
B3P4	Sonde12	NF	0.5854167	2022-06-24T10:04:00Z	-0.21	35.7	-0.34	10.05	6.4	0.69	44.8	14.348
B3P4	Sonde12	NF	0.5868056	2022-06-24T10:06:00Z	-0.2	35.9	-0.31	10.05	6.4	0.68	45	14.343
B3P4	Sonde12	NF	0.5881944	2022-06-24T10:08:00Z	-0.2	35.8	-0.32	10.05	6.4	0.69	44.9	14.35
B3P4	Sonde12	NF	0.5895833	2022-06-24T10:10:00Z	-0.22	36.1	-0.34	10.05	6.4	0.68	45.3	14.361
B3P4	Sonde12	NF	0.5909722	2022-06-24T10:12:00Z	-0.17	35.9	-0.35	10.05	6.4	0.69	45.1	14.354
B3P4	Sonde12	NF	0.5923611	2022-06-24T10:14:00Z	-0.2	35.9	-0.32	10.06	6.4	0.69	45.1	14.353
B3P4	Sonde12	NF	0.59375	2022-06-24T10:16:00Z	-0.19	35.9	-0.31	10.05	6.41	0.66	45	14.36
B3P4	Sonde12	NF	0.5951389	2022-06-24T10:18:00Z	-0.21	35.5	-0.35	10.06	6.4	0.66	44.5	14.354
B3P4	Sonde12	NF	0.5965278	2022-06-24T10:20:00Z	-0.21	35.3	-0.31	10.06	6.4	0.65	44.3	14.358
B3P4	Sonde12	NF	0.5979167	2022-06-24T10:22:00Z	-0.21	35.6	-0.29	10.06	6.4	0.69	44.7	14.361
B3P4	Sonde12	NF	0.5993056	2022-06-24T10:24:00Z	-0.22	35.6	-0.34	10.06	6.4	0.67	44.6	14.363
B3P4	Sonde12	NF	0.6006944	2022-06-24T10:26:00Z	-0.23	35.6	-0.35	10.05	6.4	0.68	44.6	14.386
B3P4	Sonde12	NF	0.6020833	2022-06-24T10:28:00Z	-0.22	36	-0.32	10.06	6.4	0.65	45.1	14.377
B3P4	Sonde12	NF	0.6034722	2022-06-24T10:30:00Z	-0.21	36	-0.31	10.05	6.41	0.67	45.1	14.376
B3P4	Sonde12	NF	0.6048611	2022-06-24T10:32:00Z	-0.2	35.7	-0.29	10.06	6.4	0.67	44.8	14.378
B3P4	Sonde12	NF	0.60625	2022-06-24T10:34:00Z	-0.23	35.8	-0.3	10.06	6.4	0.66	44.9	14.376
B3P4	Sonde12	NF	0.6076389	2022-06-24T10:36:00Z	-0.21	35.7	-0.34	10.06	6.41	0.63	44.7	14.373
B3P4	Sonde12	NF	0.6090278	2022-06-24T10:38:00Z	-0.23	35.9	-0.3	10.05	6.4	0.69	45	14.377
B3P4	Sonde12	NF	0.6104167	2022-06-24T10:40:00Z	-0.22	35.5	-0.33	10.06	6.4	0.65	44.6	14.376
B3P4	Sonde12	NF	0.6118056	2022-06-24T10:42:00Z	-0.21	35.6	-0.32	10.06	6.4	0.66	44.7	14.37
B3P4	Sonde12	NF	0.6131944	2022-06-24T10:44:00Z	-0.23	35.7	-0.31	10.05	6.4	0.67	44.8	14.382
B3P4	Sonde12	NF	0.6145833	2022-06-24T10:46:00Z	-0.24	35.3	-0.35	10.06	6.4	0.68	44.3	14.375
B3P4	Sonde12	NF	0.6159722	2022-06-24T10:48:00Z	-0.25	35.7	-0.34	10.06	6.4	0.63	44.8	14.385
B3P4	Sonde12	NF	0.6173611	2022-06-24T10:50:00Z	-0.23	35.3	-0.34	10.06	6.41	0.68	44.3	14.382
B3P4	Sonde12	NF	0.61875	2022-06-24T10:52:00Z	-0.22	35.3	-0.34	10.06	6.4	0.65	44.3	14.386
B3P4	Sonde12	NF	0.6201389	2022-06-24T10:54:00Z	-0.24	35.3	-0.32	10.06	6.4	0.65	44.3	14.393
B3P4	Sonde12	NF	0.6215278	2022-06-24T10:56:00Z	-0.28	35.2	-0.33	10.06	6.41	0.64	44.1	14.394
B3P4	Sonde12	NF	0.6229167	2022-06-24T10:58:00Z	-0.21	35.7	-0.3	10.06	6.4	0.58	44.7	14.402
B3P4	Sonde12	NF	0.6243056	2022-06-24T11:00:00Z	-0.22	35.6	-0.31	10.06	6.4	0.65	44.6	14.4
B3P4	Sonde12	NF	0.6256944	2022-06-24T11:02:00Z	-0.2	35.6	-0.34	10.05	6.4	0.67	44.6	14.41
B3P4	Sonde12	NF	0.6270833	2022-06-24T11:04:00Z	-0.25	35.5	-0.32	10.06	6.4	0.68	44.5	14.41
B3P4	Sonde12	NF	0.6284722	2022-06-24T11:06:00Z	-0.22	35.5	-0.33	10.06	6.4	0.62	44.5	14.407
B3P4	Sonde12	NF	0.6298611	2022-06-24T11:08:00Z	-0.21	35.2	-0.33	10.06	6.4	0.66	44.2	14.423
B3P4	Sonde12	NF	0.63125	2022-06-24T11:10:00Z	-0.21	35.1	-0.29	10.06	6.4	0.61	44	14.395
B3P4	Sonde12	NF	0.6326389	2022-06-24T11:12:00Z	-0.21	35.3	-0.33	10.06	6.4	0.63	44.3	14.406
B3P4	Sonde12	NF	0.6340278	2022-06-24T11:14:00Z	-0.22	35.1	-0.32	10.06	6.4	0.65	44	14.413
B3P4	Sonde12	NF	0.6354167	2022-06-24T11:16:00Z	-0.22	35.2	-0.31	10.06	6.4	0.64	44.1	14.429
B3P4	Sonde12	NF	0.6368056	2022-06-24T11:18:00Z	-0.22	34.9	-0.34	10.06	6.4	0.63	43.7	14.432
B3P4	Sonde12	NF	0.6381944	2022-06-24T11:20:00Z	-0.2	35.2	-0.29	10.06	6.41	0.61	44.1	14.432
B3P4	Sonde12	NF	0.6395833	2022-06-24T11:22:00Z	-0.2	35.4	-0.3	10.06	6.41	0.62	44.3	14.434
B3P4	Sonde12	NF	0.6409722	2022-06-24T11:24:00Z	-0.23	35	-0.33	10.06	6.4	0.64	43.9	14.435
B3P4	Sonde12	NF	0.6423611	2022-06-24T11:26:00Z	-0.19	34.7	-0.35	10.07	6.41	0.62	43.5	14.436
B3P4	Sonde12	NF	0.64375	2022-06-24T11:28:00Z	-0.19	34.4	-0.31	10.06	6.4	0.65	43	14.444
B3P4	Sonde12	NF	0.6451389	2022-06-24T11:30:00Z	-0.22	34.8	-0.32	10.06	6.4	0.61	43.6	14.449
B3P4	Sonde12	NF	0.6465278	2022-06-24T11:32:00Z	-0.2	34.5	-0.33	10.06	6.4	0.62	43.2	14.452
B3P4	Sonde12	NF	0.6479167	2022-06-24T11:34:00Z	-0.23	34.9	-0.28	10.06	6.4	0.62	43.7	14.453
B3P4	Sonde12	NF	0.6493056	2022-06-24T11:36:00Z	-0.19	34.8	-0.32	10.06	6.4	0.62	43.6	14.464
B3P4	Sonde12	NF	0.6506944	2022-06-24T11:38:00Z	-0.24	34.9	-0.31	10.08	6.4	0.62	43.7	14.463
B3P4	Sonde12	NF	0.6520833	2022-06-24T11:40:00Z	-0.21	34.8	-0.3	10.08	6.4	0.6	43.6	14.465
B3P4	Sonde12	NF	0.6534722	2022-06-24T11:42:00Z	-0.21	34.9	-0.28	10.07	6.4	0.62	43.7	14.469
B3P4	Sonde12	NF	0.6548611	2022-06-24T11:44:00Z	-0.18	35.1	-0.29	10.06	6.41	0.64	43.9	14.476
B3P4	Sonde12	NF	0.65625	2022-06-24T11:46:00Z	-0.19	35.3	-0.32	10.07	6.41	0.62	44.1	14.492
B3P4	Sonde12	NF	0.6576389	2022-06-24T11:48:00Z	-0.24	35.4	-0.35	10.08	6.41	0.6	44.2	14.519
B3P4	Sonde12	NF	0.6590278	2022-06-24T11:50:00Z	-0.22	35.3	-0.31	10.07	6.4	0.59	44.1	14.515
B3P4	Sonde12	NF	0.6604167	2022-06-24T11:52:00Z	-0.23	35.2	-0.36	10.07	6.41	0.58	44.1	14.513
B3P4	Sonde12	NF	0.6618056	2022-06-24T11:54:00Z	-0.21	35.7	-0.32	10.07	6.41	0.64	44.6	14.517
B3P4	Sonde12	NF	0.6631944	2022-06-24T11:56:00Z	-0.22	35.6	-0.33	10.07	6.4	0.63	44.5	14.513
B3P4	Sonde12	NF	0.6645833	2022-06-24T11:58:00Z	-0.24	35.4	-0.28	10.08	6.41	0.58	44.3	14.522
B3P4	Sonde12	NF	0.6659722	2022-06-24T12:00:00Z	-0.24	35.2	-0.3	10.08	6.41	0.59	44	14.521
B3P4	Sonde12	NF	0.6673611	2022-06-24T12:02:00Z	-0.23	35.4	-0.31	10.08	6.41	0.59	44.2	14.531
B3P4	Sonde12	NF	0.66875	2022-06-24T12:04:00Z	-0.22	35.4	-0.3	10.07	6.4	0.64	44.2	14.529
B3P4	Sonde12	NF	0.6701389	2022-06-24T12:06:00Z	-0.2	35.4	-0.3	10.08	6.4	0.6	44.2	14.516
B3P4	Sonde12	NF	0.6715278	2022-06-24T12:08:00Z	-0.21	35.6	-0.36	10.08	6.4	0.58	44.5	14.525
B3P4	Sonde12	NF	0.6729167	2022-06-24T12:10:00Z	-0.21	35.6	-0.32	10.08	6.4	0.62	44.5	14.525
B3P4	Sonde12	NF	0.6743056	2022-06-24T12:12:00Z	-0.17	35.8	-0.36	10.08	6.41	0.62	44.8	14.507
B3P4	Sonde12	NF	0.6756944	2022-06-24T12:14:00Z	-0.2	36	-0.32	10.09	6.41	0.63	45.1	14.516
B3P4	Sonde12	NF	0.6770833	2022-06-24T12:16:00Z	-0.24	35.9	-0.31	10.08	6.41	0.62	44.8	14.526
B3P4	Sonde12	NF	0.6784722	2022-06-24T12:18:00Z	-0.21	35.6	-0.32	10.09	6.41	0.61	44.5	14.515
B3P4	Sonde12	NF	0.6798611	2022-06-24T12:20:00Z	-0.21	35.5	-0.32	10.09	6.41	0.64	44.4	14.518
B3P4	Sonde12	NF	0.68125	2022-06-24T12:22:00Z	-0.22	35.9	-0.32	10.08	6.41	0.63	44.9	14.523
B3P4	Sonde12	NF	0.6826389	2022-06-24T12:24:00Z	-0.23	35.6	-0.3	10.08	6.41	0.6	44.5	14.521
B3P4	Sonde12	NF	0.6840278	2022-06-24T12:26:00Z	-0.25	35.5	-0.33	10.08	6.41	0.68	44.4	14.523
B3P4	Sonde12	NF	0.6854167	2022-06-24T12:28:00Z	-0.23	35.9	-0.32	10.09	6.42	0.63	44.9	14.524
B3P4	Sonde12	NF	0.6868056	2022-06-24T12:30:00Z	-0.22	36	-0.3	10.09	6.41	0.55	45	14.527
B3P4	Sonde12	NF	0.6881944	2022-06-24T12:32:00Z	-0.22	36.2	-0.3	10.09	6.41	0.58	45.3	14.54
B3P4	Sonde12	NF	0.6895833	2022-06-24T12:34:00Z	-0.21	36.3	-0.35	10.09	6.41	0.61	45.4	14.548
B3P4	Sonde12	NF	0.6909722	2022-06-24T12:36:00Z	-0.17	36.4	-0.34	10.09	6.41	0.58	45.4	14.556
B3P4	Sonde12	NF	0.6923611	2022-06-24T12:38:00Z	-0.19	36.4	-0.32	10.09	6.41	0.65	45.5	14.565
B3P4	Sonde12	NF	0.69375	2022-06-24T12:40:00Z	-0.2	36.1	-0.34	10.09	6.41	0.59	45.1	14.569
B3P4	Sonde12	NF	0.6951389	2022-06-24T12:42:00Z	-0.2	36	-0.35	10.09	6.41	0.62	44.9	14.579
B3P4	Sonde12	NF	0.6965278	2022-06-24T12:44:00Z	-0.2	35.7	-0.31	10.08	6.41	0.59	44.5	14.58
B3P4	Sonde12	NF	0.6979167	2022-06-24T12:46:00Z	-0.23	35.5	-0.33	10.08	6.41	0.61	44.4	14.579
B3P4	Sonde12	NF	0.6993056	2022-06-24T12:48:00Z	-0.21	35.5	-0.31	10.09	6.41	0.55	44.3	14.568
B3P4	Sonde12	NF	0.7006944	2022-06-24T12:50:00Z	-0.22	35.4	-0.31	10.09	6.41	0.57	44.3	14.585
B3P4	Sonde12	NF	0.7020833	2022-06-24T12:52:00Z	-0.25	35.4	-0.32	10.09	6.41	0.58	44.2	14.593
B3P4	Sonde12	NF	0.7034722	2022-06-24T12:54:00Z	-0.22	35.4	-0.32	10.09	6.41	0.62	44.2	14.598
B3P4	Sonde12	NF	0.7048611	2022-06-24T12:56:00Z	-0.24	35.5	-0.37	10.08	6.4	0.58	44.2	14.599
B3P4	Sonde12	NF	0.70625	2022-06-24T12:58:00Z	-0.23	35.2	-0.28	10.08	6.41	0.62	43.9	14.594
B3P4	Sonde12	NF	0.7076389	2022-06-24T13:00:00Z	-0.23	35.4	-0.32	10.09	6.41	0.59	44.2	14.606
B3P4	Sonde12	NF	0.7090278	2022-06-24T13:02:00Z	-0.25	34.9	-0.29	10.09	6.41	0.6	43.5	14.613
B3P4	Sonde12	NF	0.7104167	2022-06-24T13:04:00Z	-0.2	34.8	-0.27	10.09	6.41	0.57	43.4	14.618
B3P4	Sonde12	NF	0.7118056	2022-06-24T13:06:00Z	-0.22	34.8	-0.32	10.09	6.41	0.54	43.5	14.623
B3P4	Sonde12	NF	0.7131944	2022-06-24T13:08:00Z	-0.21	34.8	-0.3	10.09	6.41	0.59	43.4	14.624
B3P4	Sonde12	NF	0.7145833	2022-06-24T13:10:00Z	-0.21	34.7	-0.33	10.09	6.41	0.58	43.2	14.641
B3P4	Sonde12	NF	0.7159722	2022-06-24T13:12:00Z	-0.19	34.8	-0.33	10.09	6.41	0.61	43.4	14.637
B3P4	Sonde12	NF	0.7173611	2022-06-24T13:14:00Z	-0.21	34.4	-0.34	10.1	6.41	0.56	42.9	14.65
B3P4	Sonde12	NF	0.71875	2022-06-24T13:16:00Z	-0.21	34.6	-0.39	10.1	6.41	0.58	43.1	14.661
B3P4	Sonde12	NF	0.7201389	2022-06-24T13:18:00Z	-0.19	34.2	-0.32	10.1	6.41	0.61	42.7	14.658
B3P4	Sonde12	NF	0.7215278	2022-06-24T13:20:00Z	-0.19	34.1	-0.3	10.1	6.41	0.55	42.5	14.667
B3P4	Sonde12	NF	0.7229167	2022-06-24T13:22:00Z	-0.18	34.3	-0.3	10.1	6.41	0.59	42.7	14.66
B3P4	Sonde12	NF	0.7243056	2022-06-24T13:24:00Z	-0.2	34.1	-0.36	10.1	6.41	0.58	42.5	14.635
B3P4	Sonde12	NF	0.7256944	2022-06-24T13:26:00Z	-0.17	34.4	-0.28	10.1	6.41	0.59	42.9	14.645
B3P4	Sonde12	NF	0.7270833	2022-06-24T13:28:00Z	-0.2	34.4	-0.34	10.1	6.41	0.58	42.9	14.661
B3P4	Sonde12	NF	0.7284722	2022-06-24T13:30:00Z	-0.19	34.2	-0.33	10.1	6.41	0.57	42.6	14.672
B3P4	Sonde12	NF	0.7298611	2022-06-24T13:32:00Z	-0.19	34.2	-0.35	10.1	6.41	0.59	42.7	14.677
B3P4	Sonde12	NF	0.73125	2022-06-24T13:34:00Z	-0.21	34.7	-0.33	10.11	6.41	0.56	43.2	14.682
B3P4	Sonde12	NF	0.7326389	2022-06-24T13:36:00Z	-0.18	34.8	-0.29	10.11	6.42	0.57	43.4	14.675
B3P4	Sonde12	NF	0.7340278	2022-06-24T13:38:00Z	-0.18	34.5	-0.33	10.11	6.41	0.59	43	14.697
B3P4	Sonde12	NF	0.7354167	2022-06-24T13:40:00Z	-0.19	34.9	-0.34	10.11	6.41	0.59	43.5	14.676
B3P4	Sonde12	NF	0.7368056	2022-06-24T13:42:00Z	-0.19	35	-0.33	10.1	6.41	0.57	43.6	14.702
B3P4	Sonde12	NF	0.7381944	2022-06-24T13:44:00Z	-0.2	35.1	-0.32	10.11	6.41	0.58	43.7	14.692
B3P4	Sonde12	NF	0.7395833	2022-06-24T13:46:00Z	-0.2	35.2	-0.3	10.11	6.42	0.56	43.9	14.7
B3P4	Sonde12	NF	0.7409722	2022-06-24T13:48:00Z	-0.18	35.4	-0.36	10.11	6.41	0.56	44	14.704
B3P4	Sonde12	NF	0.7423611	2022-06-24T13:50:00Z	-0.2	34.9	-0.32	10.11	6.41	0.58	43.5	14.666
B3P4	Sonde12	NF	0.74375	2022-06-24T13:52:00Z	-0.19	34.6	-0.29	10.12	6.41	0.6	43.1	14.66
B3P4	Sonde12	NF	0.7451389	2022-06-24T13:54:00Z	-0.22	34.7	-0.32	10.12	6.41	0.58	43.3	14.68
B3P4	Sonde12	NF	0.7465278	2022-06-24T13:56:00Z	-0.22	35	-0.33	10.12	6.41	0.57	43.6	14.704
B3P4	Sonde12	NF	0.7479167	2022-06-24T13:58:00Z	-0.24	35.1	-0.35	10.12	6.42	0.58	43.6	14.714
B3P4	Sonde12	NF	0.7493056	2022-06-24T14:00:00Z	-0.24	34.9	-0.34	10.12	6.42	0.56	43.4	14.719
B3P4	Sonde12	NF	0.7506944	2022-06-24T14:02:00Z	-0.2	35.1	-0.33	10.11	6.41	0.59	43.7	14.716
B3P4	Sonde12	NF	0.7520833	2022-06-24T14:04:00Z	-0.2	35.3	-0.31	10.13	6.42	0.61	43.9	14.714
B3P4	Sonde12	NF	0.7534722	2022-06-24T14:06:00Z	-0.2	35.3	-0.3	10.13	6.42	0.61	43.9	14.719
B3P4	Sonde12	NF	0.7548611	2022-06-24T14:08:00Z	-0.22	34.9	-0.31	10.12	6.42	0.56	43.4	14.718
B3P4	Sonde12	NF	0.75625	2022-06-24T14:10:00Z	-0.18	35.3	-0.32	10.12	6.42	0.6	43.9	14.71
B3P4	Sonde12	NF	0.7576389	2022-06-24T14:12:00Z	-0.22	35	-0.33	10.13	6.42	0.56	43.5	14.72
B3P4	Sonde12	NF	0.7590278	2022-06-24T14:14:00Z	-0.23	34.7	-0.33	10.14	6.42	0.58	43.2	14.719
B3P4	Sonde12	NF	0.7604167	2022-06-24T14:16:00Z	-0.21	35.1	-0.32	10.14	6.42	0.6	43.7	14.726
B3P4	Sonde12	NF	0.7618056	2022-06-24T14:18:00Z	-0.2	34.7	-0.35	10.13	6.42	0.58	43.2	14.719
B3P4	Sonde12	NF	0.7631944	2022-06-24T14:20:00Z	-0.2	35	-0.33	10.13	6.42	0.58	43.6	14.727
B3P4	Sonde12	NF	0.7645833	2022-06-24T14:22:00Z	-0.2	34.8	-0.31	10.12	6.42	0.58	43.4	14.703
B3P4	Sonde12	NF	0.7659722	2022-06-24T14:24:00Z	-0.21	34.8	-0.36	10.12	6.42	0.59	43.3	14.694
B3P4	Sonde12	NF	0.7673611	2022-06-24T14:26:00Z	-0.21	35.3	-0.34	10.12	6.41	0.66	43.9	14.703
B3P4	Sonde12	NF	0.76875	2022-06-24T14:28:00Z	-0.23	35	-0.3	10.12	6.42	0.58	43.5	14.696
B3P4	Sonde12	NF	0.7701389	2022-06-24T14:30:00Z	-0.23	34.7	-0.34	10.12	6.41	0.6	43.2	14.694
B3P4	Sonde12	NF	0.7715278	2022-06-24T14:32:00Z	-0.22	34.7	-0.32	10.12	6.41	0.59	43.2	14.703
B3P4	Sonde12	NF	0.7729167	2022-06-24T14:34:00Z	-0.21	34.9	-0.32	10.12	6.41	0.59	43.4	14.704
B3P4	Sonde12	NF	0.7743056	2022-06-24T14:36:00Z	-0.21	34.7	-0.33	10.13	6.41	0.58	43.1	14.707
B3P4	Sonde12	NF	0.7756944	2022-06-24T14:38:00Z	-0.19	35.2	-0.3	10.13	6.42	0.62	43.9	14.703
B3P4	Sonde12	NF	0.7770833	2022-06-24T14:40:00Z	-0.22	34.9	-0.32	10.12	6.42	0.57	43.5	14.703
B3P4	Sonde12	NF	0.7784722	2022-06-24T14:42:00Z	-0.23	35	-0.34	10.12	6.41	0.62	43.6	14.701
B3P4	Sonde12	NF	0.7798611	2022-06-24T14:44:00Z	-0.22	34.4	-0.28	10.12	6.42	0.56	42.9	14.705
B3P4	Sonde12	NF	0.78125	2022-06-24T14:46:00Z	-0.18	34.8	-0.35	10.12	6.42	0.56	43.4	14.705
B3P4	Sonde12	NF	0.7826389	2022-06-24T14:48:00Z	-0.18	34.9	-0.31	10.12	6.42	0.62	43.4	14.709
B3P4	Sonde12	NF	0.7840278	2022-06-24T14:50:00Z	-0.18	35.2	-0.34	10.13	6.42	0.58	43.8	14.718
B3P4	Sonde12	NF	0.7854167	2022-06-24T14:52:00Z	-0.19	34.8	-0.29	10.13	6.42	0.53	43.2	14.732
B3P4	Sonde12	NF	0.7868056	2022-06-24T14:54:00Z	-0.17	34.7	-0.37	10.13	6.42	0.56	43.2	14.737
B3P4	Sonde12	NF	0.7881944	2022-06-24T14:56:00Z	-0.18	34.8	-0.35	10.13	6.42	0.55	43.2	14.736
B3P4	Sonde12	NF	0.7895833	2022-06-24T14:58:00Z	-0.18	35	-0.34	10.13	6.42	0.51	43.5	14.741
B3P4	Sonde12	NF	0.7909722	2022-06-24T15:00:00Z	-0.2	34.7	-0.31	10.14	6.42	0.57	43.2	14.739
B3P4	Sonde12	NF	0.7923611	2022-06-24T15:02:00Z	-0.2	34.8	-0.3	10.13	6.42	0.58	43.3	14.74
B3P4	Sonde12	NF	0.79375	2022-06-24T15:04:00Z	-0.18	34.9	-0.35	10.14	6.42	0.56	43.4	14.732
B3P4	Sonde12	NF	0.7951389	2022-06-24T15:06:00Z	-0.22	34.7	-0.35	10.13	6.43	0.57	43.1	14.724
B3P4	Sonde12	NF	0.7965278	2022-06-24T15:08:00Z	-0.2	34.4	-0.32	10.14	6.42	0.57	42.8	14.731
B3P4	Sonde12	NF	0.7979167	2022-06-24T15:10:00Z	-0.15	34.7	-0.31	10.14	6.43	0.56	43.2	14.736
B3P4	Sonde12	NF	0.7993056	2022-06-24T15:12:00Z	-0.2	34.8	-0.32	10.14	6.43	0.56	43.3	14.738
B3P4	Sonde12	NF	0.8006944	2022-06-24T15:14:00Z	-0.19	34.9	-0.31	10.14	6.42	0.57	43.4	14.735
B3P4	Sonde12	NF	0.8020833	2022-06-24T15:16:00Z	-0.16	34.8	-0.32	10.14	6.43	0.56	43.3	14.725
B3P4	Sonde12	NF	0.8034722	2022-06-24T15:18:00Z	-0.2	34.9	-0.34	10.13	6.42	0.55	43.4	14.725
B3P4	Sonde12	NF	0.8048611	2022-06-24T15:20:00Z	-0.2	34.9	-0.32	10.14	6.42	0.56	43.4	14.729
B3P4	Sonde12	NF	0.80625	2022-06-24T15:22:00Z	-0.2	35	-0.34	10.14	6.42	0.55	43.6	14.731
B3P4	Sonde12	NF	0.8076389	2022-06-24T15:24:00Z	-0.19	35	-0.32	10.13	6.42	0.59	43.6	14.729
B3P4	Sonde12	NF	0.8090278	2022-06-24T15:26:00Z	-0.21	35	-0.32	10.13	6.42	0.57	43.6	14.727
B3P4	Sonde12	NF	0.8104167	2022-06-24T15:28:00Z	-0.21	35.1	-0.29	10.14	6.43	0.55	43.6	14.724
B3P4	Sonde12	NF	0.8118056	2022-06-24T15:30:00Z	-0.19	35.3	-0.33	10.14	6.42	0.57	43.9	14.728
B3P4	Sonde12	NF	0.8131944	2022-06-24T15:32:00Z	-0.18	35	-0.34	10.13	6.43	0.54	43.5	14.725
B3P4	Sonde12	NF	0.8145833	2022-06-24T15:34:00Z	-0.21	35.3	-0.33	10.14	6.43	0.57	43.9	14.73
B3P4	Sonde12	NF	0.8159722	2022-06-24T15:36:00Z	-0.19	35	-0.31	10.14	6.43	0.55	43.5	14.72
B3P4	Sonde12	NF	0.8173611	2022-06-24T15:38:00Z	-0.2	35.3	-0.31	10.14	6.43	0.55	43.9	14.733
B3P4	Sonde12	NF	0.81875	2022-06-24T15:40:00Z	-0.17	35.4	-0.33	10.14	6.43	0.58	44	14.729
