Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
9/21/2021;11:14:06;0;;-0.12;0.05;0.93;-0.46;-0.1;0.115;2.19;0.73;-0.1;94.5;94.5;11.23;0.163;0;-0.1;0.01;0.01;5.3;14.83;0;24.88;0;6.17;23.7;7.884;0.113;5.91;0
9/21/2021;11:14:08;0;;-0.15;0.05;0.85;-0.47;-0.1;0.114;2.19;0.73;-0.1;94.5;94.5;11.23;0.163;0;-0.1;0.01;0.01;5.28;14.79;0;24.95;0;6.18;23.6;7.891;0.113;5.91;0
9/21/2021;11:14:10;0;;-0.15;0.04;0.84;-0.49;-0.1;0.114;2.2;0.73;-0.1;94.5;94.5;11.22;0.162;0;-0.1;0;0;5.28;14.79;0;25.01;0;6.18;23.5;7.899;0.113;5.85;0
9/21/2021;11:14:12;0;;-0.13;0.03;0.89;-0.52;-0.1;0.114;2.19;0.73;-0.1;94.5;94.5;11.22;0.162;0;-0.1;-0.02;-0.02;5.33;14.92;0;25.06;0;6.18;23.4;7.905;0.112;5.85;0
9/21/2021;11:14:14;0;;-0.14;0.04;0.87;-0.5;-0.1;0.114;2.2;0.73;-0.1;94.5;94.5;11.22;0.162;0;-0.1;0;0;5.3;14.85;0;25.1;0;6.18;23.2;7.911;0.112;5.85;0
9/21/2021;11:14:16;0;;-0.15;0.04;0.84;-0.52;0;0.113;2.19;0.73;-0.1;94.5;94.5;11.22;0.161;0;-0.1;-0.01;-0.01;5.25;14.71;0;25.12;0;6.18;23.1;7.917;0.111;5.85;0
9/21/2021;11:14:18;0;;-0.11;0.03;0.95;-0.53;0;0.113;2.18;0.73;-0.1;94.5;94.5;11.22;0.161;0;-0.1;-0.02;-0.02;5.27;14.77;0;25.17;0;6.19;23;7.924;0.11;5.85;0
9/21/2021;11:14:20;0;;-0.12;0.03;0.95;-0.53;0;0.113;2.18;0.73;-0.1;94.5;94.5;11.22;0.16;0;-0.1;-0.01;-0.01;5.29;14.8;0;25.16;0;6.19;22.9;7.930;0.111;5.91;0
9/21/2021;11:14:22;0;;-0.12;0.03;0.93;-0.52;0;0.113;2.18;0.73;-0.1;94.5;94.5;11.21;0.16;0;-0.1;-0.02;-0.02;5.31;14.87;0;25.17;0;6.19;22.8;7.937;0.11;5.91;0
9/21/2021;11:14:24;0;;-0.11;0.05;0.96;-0.47;0;0.112;2.18;0.73;-0.1;94.5;94.5;11.21;0.16;0;-0.1;-0.03;-0.03;5.33;14.92;0;25.19;0;6.19;22.7;7.944;0.109;5.91;0
9/21/2021;11:14:26;0;;-0.11;0.05;0.96;-0.46;0;0.112;2.18;0.73;-0.1;94.5;94.5;11.21;0.159;0;-0.1;-0.03;-0.03;5.34;14.95;0;25.21;0;6.19;22.5;7.952;0.108;5.91;0
9/21/2021;11:14:28;0;;-0.13;0.04;0.91;-0.51;0;0.112;2.17;0.72;-0.1;94.5;94.5;11.21;0.159;0;-0.1;-0.03;-0.03;5.37;15.05;0;25.22;0;6.2;22.4;7.958;0.108;5.91;0
9/21/2021;11:14:30;0;;-0.14;0.05;0.86;-0.48;0;0.111;2.17;0.72;-0.1;94.5;94.5;11.21;0.158;0;-0.1;-0.02;-0.02;5.37;15.05;0;25.27;0;6.2;22.3;7.964;0.108;5.86;0
9/21/2021;11:14:32;0;;-0.14;0.05;0.86;-0.48;0;0.111;2.17;0.72;-0.1;94.5;94.5;11.21;0.158;0;-0.1;-0.04;-0.04;5.39;15.08;0;25.35;0;6.2;22.1;7.969;0.107;5.86;0
9/21/2021;11:14:34;0;;-0.16;0.04;0.81;-0.5;0;0.111;2.15;0.72;-0.1;94.5;94.5;11.2;0.158;0;-0.1;-0.03;-0.03;5.38;15.07;0;25.4;0;6.2;22;7.974;0.107;5.86;0
9/21/2021;11:14:36;0;;-0.16;0.03;0.82;-0.53;0;0.11;2.15;0.72;-0.1;94.5;94.5;11.2;0.157;0;-0.1;-0.02;-0.02;5.4;15.11;0;25.44;0;6.21;21.8;7.978;0.107;5.86;0
9/21/2021;11:14:38;0;;-0.15;0.03;0.82;-0.53;0;0.11;2.16;0.72;-0.1;94.5;94.5;11.2;0.156;0;-0.1;0.01;0.01;5.41;15.16;0;25.5;0;6.21;21.7;7.984;0.106;5.86;0
9/21/2021;11:14:40;0;;-0.15;0.03;0.83;-0.52;0;0.11;2.15;0.72;-0.1;94.6;94.6;11.2;0.156;0;-0.1;0;0;5.44;15.22;0;25.6;0;6.21;21.5;7.991;0.105;5.9;0
9/21/2021;11:14:42;0;;-0.13;0.05;0.9;-0.46;0;0.109;2.16;0.72;-0.1;94.5;94.5;11.2;0.155;0;-0.1;0.01;0.01;5.46;15.28;0;25.71;0;6.21;21.4;7.999;0.105;5.9;0
9/21/2021;11:14:44;0;;-0.11;0.06;0.98;-0.43;0;0.109;2.15;0.72;-0.1;94.6;94.6;11.2;0.155;0;-0.1;0.02;0.02;5.5;15.39;0;25.85;0;6.22;21.2;8.007;0.104;5.9;0
9/21/2021;11:14:46;0;;-0.1;0.06;0.98;-0.43;0;0.108;2.15;0.72;-0.1;94.6;94.6;11.2;0.154;0;-0.1;0.02;0.02;5.54;15.51;0;25.96;0;6.22;21.1;8.016;0.105;5.9;0
9/21/2021;11:14:48;0;;-0.12;0.06;0.94;-0.45;0;0.108;2.15;0.72;-0.1;94.5;94.5;11.19;0.153;0;-0.1;0.03;0.03;5.56;15.57;0;26.09;0;6.22;20.9;8.027;0.103;5.9;0
9/21/2021;11:14:50;0;;-0.11;0.05;0.95;-0.46;0;0.107;2.15;0.72;-0.1;94.6;94.6;11.19;0.153;0;-0.1;0.06;0.06;5.53;15.49;0;26.23;0;6.22;20.7;8.037;0.103;5.9;0
9/21/2021;11:14:52;0;;-0.1;0.06;1;-0.43;0;0.107;2.15;0.72;-0.1;94.5;94.5;11.19;0.152;0;-0.1;0.06;0.06;5.55;15.55;0;26.45;0;6.23;20.6;8.046;0.103;5.9;0
9/21/2021;11:14:54;0;;-0.12;0.07;0.94;-0.42;0;0.107;2.16;0.72;-0.1;94.5;94.5;11.18;0.152;0;-0.1;0.05;0.05;5.58;15.61;0;26.7;0;6.23;20.4;8.054;0.102;5.9;0
9/21/2021;11:14:56;0;;-0.12;0.07;0.93;-0.4;0;0.106;2.17;0.72;-0.1;94.5;94.5;11.18;0.151;0;-0.1;0.05;0.05;5.6;15.69;0;27.07;0;6.23;20.2;8.064;0.102;5.9;0
9/21/2021;11:14:58;0;;-0.1;0.06;0.99;-0.43;0;0.106;2.17;0.72;-0.1;94.5;94.5;11.18;0.15;0;-0.1;0.04;0.04;5.64;15.8;0;27.47;0;6.24;20.1;8.073;0.1;5.9;0
9/21/2021;11:15:00;0;;-0.1;0.09;0.98;-0.34;0;0.105;2.18;0.73;-0.1;94.5;94.5;11.18;0.15;0;-0.1;0.05;0.05;5.66;15.84;0;27.94;0;6.24;19.9;8.081;0.103;5.9;0
9/21/2021;11:15:02;0;;-0.1;0.09;1.01;-0.34;0;0.105;2.18;0.73;-0.1;94.5;94.5;11.17;0.149;0;-0.1;0.05;0.05;5.69;15.94;0;28.42;0;6.24;19.7;8.090;0.101;5.9;0
9/21/2021;11:15:04;0;;-0.11;0.09;0.98;-0.34;0;0.104;2.19;0.73;-0.1;94.5;94.5;11.17;0.148;0;-0.1;0.05;0.05;5.66;15.84;0;28.97;0;6.24;19.6;8.100;0.102;5.9;0
9/21/2021;11:15:06;0;;-0.1;0.08;0.99;-0.39;0;0.104;2.19;0.73;-0.1;94.5;94.5;11.17;0.148;0;-0.1;0.06;0.06;5.7;15.95;0;29.63;0;6.25;19.4;8.108;0.102;5.9;0
9/21/2021;11:15:08;0;;-0.09;0.09;1.04;-0.33;0;0.104;2.2;0.73;-0.1;94.5;94.5;11.17;0.147;0;-0.1;0.04;0.04;5.72;16;0;30.36;0;6.25;19.2;8.119;0.101;5.9;0
9/21/2021;11:15:10;0;;-0.08;0.1;1.07;-0.32;0;0.103;2.21;0.74;-0.1;94.5;94.5;11.16;0.147;0;-0.1;0.05;0.05;5.71;16;0;31.05;0;6.25;19;8.129;0.101;5.58;0
9/21/2021;11:15:12;0;;-0.1;0.08;0.99;-0.36;0;0.103;2.2;0.73;-0.1;94.5;94.5;11.16;0.146;0;-0.1;0.06;0.06;5.75;16.1;0;31.83;0;6.26;18.8;8.140;0.1;5.58;0
9/21/2021;11:15:14;0;;-0.08;0.07;1.06;-0.41;0;0.103;2.2;0.73;-0.1;94.5;94.5;11.15;0.146;0;-0.1;0.06;0.06;5.77;16.15;0;32.78;0;6.26;18.6;8.151;0.099;5.58;0
9/21/2021;11:15:16;0;;-0.08;0.07;1.05;-0.42;0;0.102;2.2;0.73;-0.1;94.5;94.5;11.15;0.145;0;-0.1;0.08;0.08;5.76;16.14;0;33.91;0;6.26;18.4;8.164;0.099;5.58;0
9/21/2021;11:15:18;0;;-0.1;0.07;0.98;-0.42;0;0.102;2.21;0.74;-0.1;94.5;94.5;11.15;0.145;0;-0.1;0.1;0.1;5.77;16.16;0;35.2;0;6.27;18.3;8.176;0.098;5.58;0
9/21/2021;11:15:20;0;;-0.12;0.06;0.94;-0.43;0;0.101;2.21;0.74;-0.1;94.5;94.5;11.14;0.144;0;-0.1;0.09;0.09;5.78;16.18;0;36.66;0;6.27;18;8.186;0.098;5.91;0
9/21/2021;11:15:22;0;;-0.09;0.07;1.02;-0.41;0;0.101;2.21;0.74;-0.1;94.5;94.5;11.14;0.144;0;-0.1;0.1;0.1;5.79;16.2;0;38.11;0;6.27;17.8;8.197;0.097;5.91;0
9/21/2021;11:15:24;0;;-0.08;0.08;1.04;-0.38;0;0.101;2.21;0.74;-0.1;94.5;94.5;11.14;0.143;0;-0.1;0.12;0.12;5.81;16.27;0;39.67;0;6.28;17.6;8.208;0.096;5.91;0
9/21/2021;11:15:26;0;;-0.08;0.08;1.05;-0.37;0;0.1;2.2;0.73;-0.1;94.5;94.5;11.13;0.143;0;-0.1;0.13;0.13;5.85;16.37;0;41.09;0;6.28;17.4;8.219;0.098;5.91;0
9/21/2021;11:15:28;0;;-0.08;0.09;1.05;-0.34;0;0.1;2.2;0.73;-0.1;94.5;94.5;11.13;0.142;0;-0.1;0.14;0.14;5.89;16.5;0;42.54;0;6.28;17.2;8.230;0.097;5.91;0
9/21/2021;11:15:30;0;;-0.04;0.09;1.18;-0.33;0;0.1;2.18;0.73;-0.1;94.5;94.5;11.13;0.142;0;-0.1;0.16;0.16;5.91;16.55;0;43.99;0;6.29;17;8.242;0.097;5.89;0
9/21/2021;11:15:32;0;;-0.05;0.1;1.14;-0.31;0;0.099;2.18;0.73;-0.1;94.5;94.5;11.12;0.141;0;-0.1;0.17;0.17;5.92;16.58;0;45.35;0;6.29;16.8;8.253;0.095;5.89;0
9/21/2021;11:15:34;0;;-0.05;0.09;1.16;-0.35;0;0.099;2.18;0.73;-0.1;94.5;94.5;11.12;0.141;0;-0.1;0.19;0.19;5.96;16.67;0;46.67;0;6.29;16.6;8.265;0.097;5.89;0
9/21/2021;11:15:36;0;;-0.04;0.08;1.18;-0.38;0;0.099;2.18;0.73;-0.1;94.5;94.5;11.12;0.14;0;-0.1;0.18;0.18;5.99;16.78;0;47.88;0;6.3;16.4;8.276;0.095;5.89;0
9/21/2021;11:15:38;0;;-0.06;0.07;1.13;-0.41;0;0.099;2.18;0.73;-0.1;94.5;94.5;11.11;0.14;0;-0.1;0.2;0.2;5.99;16.78;0;49.09;0;6.3;16.1;8.288;0.096;5.89;0
9/21/2021;11:15:40;0;;-0.08;0.07;1.05;-0.4;0;0.098;2.17;0.72;-0.1;94.5;94.5;11.11;0.14;0;-0.1;0.22;0.22;6.03;16.88;0;50.54;0;6.31;15.9;8.300;0.095;5.81;0
9/21/2021;11:15:42;0;;-0.07;0.06;1.08;-0.43;0;0.098;2.16;0.72;-0.1;94.5;94.5;11.11;0.139;0;-0.1;0.22;0.22;6;16.81;0;52.04;0;6.31;15.7;8.311;0.096;5.81;0
9/21/2021;11:15:44;0;;-0.07;0.06;1.07;-0.43;0;0.098;2.16;0.72;-0.1;94.5;94.5;11.1;0.139;0;-0.1;0.21;0.21;6.01;16.83;0;53.63;0;6.31;15.4;8.325;0.096;5.81;0
9/21/2021;11:15:46;0;;-0.08;0.07;1.05;-0.42;0;0.098;2.16;0.72;-0.1;94.5;94.5;11.1;0.139;0;-0.1;0.24;0.24;6.02;16.84;0;55.42;0;6.32;15.2;8.340;0.097;5.81;0
9/21/2021;11:15:48;0;;-0.06;0.08;1.13;-0.37;0;0.097;2.16;0.72;-0.1;94.5;94.5;11.09;0.138;0;-0.1;0.24;0.24;6.01;16.83;0;57.17;0;6.32;15;8.353;0.097;5.81;0
9/21/2021;11:15:50;0;;-0.03;0.09;1.21;-0.33;0;0.097;2.17;0.72;-0.1;94.5;94.5;11.09;0.138;0;-0.1;0.25;0.25;6.04;16.92;0;59.01;0;6.33;14.8;8.366;0.095;5.88;0
9/21/2021;11:15:52;0;;-0.04;0.1;1.19;-0.31;0;0.097;2.17;0.72;-0.1;94.4;94.4;11.08;0.138;0;-0.1;0.27;0.27;6.03;16.88;0;61.1;0;6.33;14.5;8.380;0.097;5.88;0
9/21/2021;11:15:54;0;;-0.03;0.1;1.2;-0.3;0;0.097;2.16;0.72;-0.1;94.4;94.4;11.08;0.138;0;-0.1;0.28;0.28;6.03;16.89;0;63;0;6.33;14.3;8.394;0.095;5.88;0
9/21/2021;11:15:56;0;;-0.04;0.12;1.18;-0.26;0;0.097;2.17;0.72;0;94.4;94.4;11.08;0.137;0;0;0.3;0.3;6.04;16.91;0;64.91;0;6.34;14.1;8.407;0.096;5.88;0
9/21/2021;11:15:58;0;;-0.02;0.11;1.26;-0.28;0;0.097;2.18;0.73;0;94.4;94.4;11.07;0.137;0;0;0.34;0.34;6.06;16.96;0;66.68;0;6.34;13.8;8.417;0.097;5.88;0
9/21/2021;11:16:00;0;;-0.01;0.1;1.29;-0.31;0;0.097;2.17;0.72;0;94.4;94.4;11.07;0.137;0;0;0.35;0.35;6.09;17.04;0;68.32;0;6.35;13.6;8.429;0.096;5.86;0
9/21/2021;11:16:02;0;;0.01;0.08;1.34;-0.38;0;0.097;2.17;0.72;-0.1;94.4;94.4;11.07;0.137;0;0;0.38;0.38;6.1;17.08;0;70.03;0;6.35;13.3;8.442;0.097;5.86;0
9/21/2021;11:16:04;0;;0.02;0.09;1.37;-0.35;0;0.096;2.18;0.73;0;94.4;94.4;11.06;0.137;0;0;0.39;0.39;6.1;17.08;0;71.65;0;6.35;13.1;8.451;0.095;5.86;0
9/21/2021;11:16:06;0;;0.05;0.08;1.47;-0.37;0;0.096;2.18;0.73;-0.1;94.4;94.4;11.06;0.137;0;-0.1;0.42;0.42;6.08;17.02;0;73.13;0;6.36;12.8;8.463;0.097;5.86;0
9/21/2021;11:16:08;0;;0.04;0.09;1.43;-0.35;0;0.096;2.19;0.73;-0.1;94.4;94.4;11.06;0.137;0;-0.1;0.44;0.44;6.09;17.06;0;74.67;0;6.36;12.6;8.473;0.095;5.86;0
9/21/2021;11:16:10;0;;0.05;0.09;1.46;-0.35;0;0.096;2.19;0.73;-0.1;94.4;94.4;11.05;0.137;0;-0.1;0.45;0.45;6.09;17.05;0;76.04;0;6.37;12.3;8.486;0.097;5.76;0
9/21/2021;11:16:12;0;;0.06;0.1;1.49;-0.29;0;0.096;2.18;0.73;-0.1;94.4;94.4;11.05;0.137;0;-0.1;0.45;0.45;6.1;17.08;0;77.39;0;6.37;12.1;8.499;0.094;5.76;0
9/21/2021;11:16:14;0;;0.06;0.1;1.49;-0.31;0;0.096;2.19;0.73;-0.1;94.4;94.4;11.05;0.137;0;-0.1;0.47;0.47;6.11;17.1;0;78.85;0;6.37;11.8;8.512;0.097;5.76;0
9/21/2021;11:16:16;0;;0.06;0.09;1.49;-0.36;0;0.096;2.18;0.73;-0.1;94.4;94.4;11.04;0.137;0;-0.1;0.48;0.48;6.14;17.2;0;80.28;0;6.38;11.6;8.529;0.098;5.76;0
9/21/2021;11:16:18;0;;0.06;0.09;1.5;-0.34;0;0.096;2.19;0.73;-0.1;94.4;94.4;11.04;0.137;0;-0.1;0.5;0.5;6.15;17.22;0;81.78;0;6.38;11.3;8.547;0.098;5.76;0
9/21/2021;11:16:20;0;;0.1;0.08;1.62;-0.37;0;0.096;2.2;0.73;0;94.4;94.4;11.03;0.137;0;0;0.52;0.52;6.15;17.21;0;83.44;0;6.39;11.1;8.567;0.098;5.87;0
9/21/2021;11:16:22;0;;0.12;0.09;1.68;-0.35;0;0.096;2.21;0.74;0;94.4;94.4;11.03;0.137;0;0;0.57;0.57;6.13;17.16;0;85.09;0;6.39;10.8;8.588;0.097;5.87;0
9/21/2021;11:16:24;0;;0.13;0.09;1.72;-0.35;0;0.096;2.2;0.73;0;94.4;94.4;11.02;0.137;0;0;0.6;0.6;6.14;17.2;0;86.95;0;6.4;10.6;8.609;0.099;5.87;0
9/21/2021;11:16:26;0;;0.16;0.08;1.8;-0.36;0;0.096;2.21;0.74;0;94.4;94.4;11.01;0.137;0;0;0.62;0.62;6.16;17.26;0;88.88;0;6.4;10.4;8.634;0.099;5.87;0
9/21/2021;11:16:28;0;;0.18;0.08;1.87;-0.37;0;0.097;2.22;0.74;0;94.4;94.4;11;0.137;0;0;0.64;0.64;6.18;17.32;0;90.86;0;6.4;10.1;8.657;0.098;5.87;0
9/21/2021;11:16:30;0;;0.21;0.1;1.96;-0.32;0;0.097;2.23;0.74;0;94.4;94.4;11;0.137;0;0;0.69;0.69;6.22;17.42;0;93.02;0;6.41;9.9;8.678;0.099;5.82;0
9/21/2021;11:16:32;0;;0.19;0.11;1.91;-0.29;0;0.097;2.23;0.74;0;94.3;94.3;10.99;0.138;0;0;0.73;0.73;6.25;17.49;0;95.02;0;6.41;9.6;8.697;0.099;5.82;0
9/21/2021;11:16:34;0;;0.18;0.1;1.87;-0.29;0;0.097;2.24;0.75;0;94.3;94.3;10.98;0.138;0;0;0.75;0.75;6.26;17.54;0;96.94;0;6.42;9.3;8.713;0.1;5.82;0
9/21/2021;11:16:36;0;;0.19;0.1;1.89;-0.3;0;0.097;2.23;0.74;0;94.3;94.3;10.98;0.138;0;0;0.76;0.76;6.24;17.47;0;98.95;0;6.42;9.1;8.728;0.099;5.82;0
9/21/2021;11:16:38;0;;0.2;0.11;1.93;-0.28;0;0.097;2.23;0.74;0;94.3;94.3;10.97;0.138;0;0;0.81;0.81;6.27;17.55;0;100.78;0;6.43;8.8;8.741;0.099;5.82;0
9/21/2021;11:16:40;0;;0.2;0.11;1.93;-0.28;0;0.097;2.23;0.74;0;94.3;94.3;10.97;0.138;0;0;0.83;0.83;6.27;17.55;0;102.53;0;6.43;8.6;8.752;0.097;5.7;0
9/21/2021;11:16:42;0;;0.19;0.1;1.9;-0.3;0;0.098;2.24;0.75;0;94.3;94.3;10.97;0.139;0;0;0.83;0.83;6.3;17.64;0;104.07;0;6.43;8.3;8.762;0.099;5.7;0
9/21/2021;11:16:44;0;;0.22;0.1;1.98;-0.31;0;0.098;2.24;0.75;0;94.3;94.3;10.96;0.139;0;0;0.84;0.84;6.3;17.65;0;105.46;0;6.44;8.1;8.773;0.099;5.7;0
9/21/2021;11:16:46;0;;0.24;0.09;2.05;-0.33;0;0.098;2.23;0.74;0;94.3;94.3;10.96;0.139;0;0;0.89;0.89;6.33;17.71;0;106.8;0;6.44;7.8;8.786;0.098;5.7;0
9/21/2021;11:16:48;0;;0.25;0.1;2.08;-0.29;0;0.098;2.22;0.74;0;94.3;94.3;10.96;0.139;0;0;0.92;0.92;6.33;17.72;0;108.09;0;6.45;7.6;8.799;0.097;5.7;0
9/21/2021;11:16:50;0;;0.26;0.11;2.11;-0.26;0;0.098;2.2;0.73;0;94.3;94.3;10.95;0.14;0;0;0.94;0.94;6.34;17.75;0;109.28;0;6.45;7.4;8.809;0.098;5.85;0
9/21/2021;11:16:52;0;;0.28;0.08;2.18;-0.37;0;0.098;2.2;0.73;0;94.3;94.3;10.95;0.14;0;0;0.94;0.94;6.33;17.74;0;110.47;0;6.45;7.1;8.817;0.097;5.85;0
9/21/2021;11:16:54;0;;0.26;0.08;2.13;-0.36;0;0.098;2.19;0.73;0;94.3;94.3;10.95;0.14;0;0;0.97;0.97;6.35;17.78;0;111.62;0;6.46;6.9;8.825;0.099;5.85;0
9/21/2021;11:16:56;0;;0.26;0.09;2.13;-0.33;0;0.098;2.19;0.73;0;94.3;94.3;10.95;0.14;0;0;0.97;0.97;6.37;17.85;0;112.79;0;6.46;6.7;8.836;0.096;5.85;0
9/21/2021;11:16:58;0;;0.26;0.1;2.13;-0.29;0;0.098;2.18;0.73;0;94.3;94.3;10.95;0.14;0;0;0.99;0.99;6.4;17.92;0;113.97;0;6.47;6.4;8.845;0.096;5.85;0
9/21/2021;11:17:00;0;;0.27;0.1;2.16;-0.32;0;0.098;2.17;0.72;0;94.3;94.3;10.94;0.139;0;0;1.01;1.01;6.43;18;0;115.14;0;6.47;6.2;8.853;0.095;5.85;0
9/21/2021;11:17:02;0;;0.27;0.11;2.15;-0.28;0;0.098;2.17;0.72;0;94.3;94.3;10.94;0.139;0;0;1.02;1.02;6.43;18.02;0;116.35;0;6.47;6;8.863;0.096;5.85;0
9/21/2021;11:17:04;0;;0.29;0.12;2.21;-0.25;0;0.098;2.18;0.73;0;94.3;94.3;10.94;0.139;0;0;1.02;1.02;6.43;18;0;117.47;0;6.48;5.8;8.874;0.094;5.85;0
9/21/2021;11:17:06;0;;0.3;0.12;2.24;-0.23;0;0.098;2.18;0.73;0;94.3;94.3;10.94;0.139;0;0;1.03;1.03;6.45;18.05;0;118.64;0;6.48;5.5;8.886;0.097;5.85;0
9/21/2021;11:17:08;0;;0.32;0.11;2.31;-0.29;0;0.097;2.19;0.73;0;94.3;94.3;10.93;0.138;0;0;1.05;1.05;6.42;17.98;0;119.91;0;6.48;5.3;8.896;0.093;5.85;0
9/21/2021;11:17:10;0;;0.34;0.11;2.36;-0.28;0;0.097;2.18;0.73;0;94.3;94.3;10.93;0.138;0;0;1.06;1.06;6.44;18.04;0;121.08;0;6.49;5.1;8.908;0.095;5.86;0
9/21/2021;11:17:12;0;;0.34;0.12;2.38;-0.23;0;0.097;2.19;0.73;0;94.3;94.3;10.93;0.138;0;0;1.07;1.07;6.44;18.04;0;122.12;0;6.49;4.9;8.921;0.094;5.86;0
9/21/2021;11:17:14;0;;0.34;0.13;2.38;-0.22;0;0.096;2.18;0.73;0;94.3;94.3;10.93;0.137;0;0;1.09;1.09;6.41;17.94;0;123.22;0;6.5;4.7;8.935;0.093;5.86;0
9/21/2021;11:17:16;0;;0.33;0.11;2.35;-0.27;0;0.096;2.18;0.73;0;94.3;94.3;10.92;0.137;0;0;1.11;1.11;6.43;18;0;124.31;0;6.5;4.5;8.948;0.093;5.86;0
9/21/2021;11:17:18;0;;0.36;0.12;2.44;-0.25;0;0.096;2.18;0.73;0;94.3;94.3;10.92;0.136;0;0;1.1;1.1;6.44;18.04;0;125.42;0;6.5;4.3;8.963;0.093;5.86;0
9/21/2021;11:17:20;0;;0.35;0.13;2.42;-0.2;0;0.096;2.18;0.73;0;94.3;94.3;10.91;0.136;0;0;1.12;1.12;6.43;18.01;0;126.59;0;6.51;4.1;8.977;0.093;5.88;0
9/21/2021;11:17:22;0;;0.36;0.11;2.44;-0.28;0;0.095;2.17;0.72;0;94.3;94.3;10.91;0.135;0;0;1.14;1.14;6.43;18.01;0;127.65;0;6.51;3.9;8.992;0.091;5.88;0
9/21/2021;11:17:24;0;;0.39;0.11;2.52;-0.28;0;0.095;2.16;0.72;0;94.3;94.3;10.91;0.135;0;0;1.13;1.13;6.44;18.05;0;128.8;0;6.51;3.7;9.005;0.093;5.88;0
9/21/2021;11:17:26;0;;0.41;0.12;2.58;-0.24;0;0.094;2.15;0.72;0;94.3;94.3;10.9;0.134;0;0;1.16;1.16;6.46;18.09;0;130.13;0;6.52;3.5;9.018;0.09;5.88;0
9/21/2021;11:17:28;0;;0.42;0.12;2.61;-0.26;0;0.094;2.14;0.71;0;94.3;94.3;10.9;0.134;0;0;1.16;1.16;6.47;18.1;0;131.47;0;6.52;3.3;9.030;0.089;5.88;0
9/21/2021;11:17:30;0;;0.42;0.11;2.62;-0.29;0;0.094;2.15;0.72;0;94.3;94.3;10.89;0.133;0;0;1.2;1.2;6.46;18.09;0;132.98;0;6.52;3.1;9.042;0.09;5.88;0
9/21/2021;11:17:32;0;;0.43;0.11;2.65;-0.27;0;0.093;2.15;0.72;0;94.3;94.3;10.89;0.133;0;0;1.21;1.21;6.51;18.22;0;134.51;0;6.52;3;9.054;0.09;5.88;0
9/21/2021;11:17:34;0;;0.43;0.11;2.65;-0.26;0;0.093;2.15;0.72;0;94.3;94.3;10.89;0.132;0;0;1.22;1.22;6.48;18.15;0;136.05;0;6.53;2.8;9.069;0.09;5.88;0
9/21/2021;11:17:36;0;;0.45;0.13;2.72;-0.2;0;0.093;2.15;0.72;0;94.3;94.3;10.88;0.132;0;0;1.23;1.23;6.48;18.14;0;137.68;0;6.53;2.6;9.083;0.092;5.88;0
9/21/2021;11:17:38;0;;0.46;0.14;2.74;-0.18;0;0.092;2.14;0.71;0;94.3;94.3;10.88;0.131;0;0;1.24;1.24;6.52;18.25;0;139.19;0;6.53;2.4;9.098;0.089;5.88;0
9/21/2021;11:17:40;0;;0.47;0.15;2.78;-0.13;0;0.092;2.14;0.71;0;94.3;94.3;10.87;0.131;0;0;1.27;1.27;6.55;18.35;0;140.72;0;6.54;2.3;9.114;0.088;5.87;0
9/21/2021;11:17:42;0;;0.48;0.14;2.81;-0.16;0;0.092;2.15;0.72;0;94.3;94.3;10.87;0.13;0;0;1.28;1.28;6.57;18.39;0;142.3;0;6.54;2.1;9.130;0.088;5.87;0
9/21/2021;11:17:44;0;;0.48;0.15;2.81;-0.16;0;0.091;2.14;0.71;0;94.3;94.3;10.87;0.13;0;0;1.31;1.31;6.58;18.43;0;143.72;0;6.54;1.9;9.144;0.087;5.87;0
9/21/2021;11:17:46;0;;0.49;0.14;2.85;-0.19;0;0.091;2.15;0.72;0;94.3;94.3;10.86;0.129;0;0;1.32;1.32;6.57;18.39;0;145.23;0;6.55;1.7;9.152;0.086;5.87;0
9/21/2021;11:17:48;0;;0.49;0.13;2.83;-0.2;0;0.09;2.14;0.71;0;94.3;94.3;10.86;0.129;0;0;1.31;1.31;6.59;18.46;0;146.77;0;6.55;1.6;9.159;0.086;5.87;0
9/21/2021;11:17:50;0;;0.51;0.14;2.89;-0.18;0;0.09;2.13;0.71;0;94.3;94.3;10.86;0.128;0;0;1.32;1.32;6.59;18.45;0;148.36;0;6.55;1.4;9.167;0.086;5.9;0
9/21/2021;11:17:52;0;;0.51;0.13;2.91;-0.21;0;0.09;2.12;0.71;0;94.3;94.3;10.85;0.128;0;0;1.35;1.35;6.6;18.49;0;150.11;0;6.55;1.2;9.176;0.086;5.9;0
9/21/2021;11:17:54;0;;0.53;0.14;2.98;-0.19;0;0.089;2.11;0.7;0;94.3;94.3;10.85;0.127;0;0;1.36;1.36;6.61;18.52;0;151.78;0;6.56;1.1;9.184;0.086;5.9;0
