Date (MM/DD/YYYY);Time (HH:MM:SS);Temp °C;ODO mg/L;Chlorophyll RFU;Chlorophyll ug/L;Cond µS/cm;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;TDS mg/L;pH;pH mV;Battery V;Cable Pwr V
9/18/2021;09:55:52;6.887;11.19;0.15;1.27;78.5;33.28;10.87;122.0;92.0;93.2;0.06;120.0;-0.88;-0.88;78,00;6.96;-13.4;5.53;0.0
9/18/2021;09:57:52;6.892;11.19;0.15;1.26;78.5;33.29;10.87;122.0;91.9;93.2;0.06;120.0;-0.82;-0.82;78,00;6.96;-13.4;5.52;0.0
9/18/2021;09:59:52;6.896;11.16;0.10;1.07;78.5;33.27;10.86;122.0;91.7;93.0;0.06;120.0;-0.85;-0.85;78,00;6.96;-13.3;5.53;0.0
9/18/2021;10:01:52;6.879;11.17;0.21;1.48;78.5;33.35;10.89;122.0;91.7;93.0;0.06;120.0;-0.86;-0.86;78,00;6.96;-13.1;5.53;0.0
9/18/2021;10:03:52;6.874;11.16;0.13;1.17;78.5;33.21;10.85;122.0;91.7;92.9;0.06;120.0;-0.83;-0.83;78,00;6.96;-13.1;5.52;0.0
9/18/2021;10:05:52;6.873;11.16;0.12;1.17;78.5;33.33;10.88;122.0;91.7;92.9;0.06;120.0;-0.79;-0.79;78,00;6.96;-13.0;5.53;0.0
9/18/2021;10:07:52;6.875;11.16;0.24;1.56;78.5;33.39;10.90;122.0;91.7;92.9;0.06;120.0;-0.74;-0.74;78,00;6.96;-12.9;5.52;0.0
9/18/2021;10:09:52;6.880;11.16;0.16;1.28;78.5;33.37;10.90;122.0;91.7;92.9;0.06;120.0;-0.76;-0.76;78,00;6.95;-12.9;5.52;0.0
9/18/2021;10:11:52;6.885;11.17;0.16;1.28;78.5;33.36;10.89;122.0;91.8;93.0;0.06;120.0;-0.84;-0.84;78,00;6.96;-12.9;5.53;0.0
9/18/2021;10:13:52;6.885;11.18;0.19;1.38;78.5;33.33;10.88;122.0;91.8;93.1;0.06;120.0;-0.76;-0.76;78,00;6.96;-13.0;5.52;0.0
9/18/2021;10:15:52;6.885;11.19;0.19;1.38;78.5;33.32;10.88;122.0;91.9;93.2;0.06;120.0;-0.80;-0.80;78,00;6.96;-13.2;5.52;0.0
9/18/2021;10:17:52;6.885;11.18;0.21;1.47;78.5;33.32;10.88;122.1;91.8;93.1;0.06;120.1;-0.86;-0.86;78,00;6.97;-13.6;5.52;0.0
9/18/2021;10:19:52;6.883;11.19;0.20;1.42;78.5;33.26;10.86;122.1;92.0;93.2;0.06;120.1;-0.75;-0.75;78,00;6.96;-13.4;5.53;0.0
9/18/2021;10:21:52;6.882;11.19;0.19;1.39;78.5;33.20;10.84;122.1;91.9;93.2;0.06;120.1;-0.85;-0.85;78,00;6.96;-13.3;5.52;0.0
9/18/2021;10:23:52;6.884;11.20;0.17;1.33;78.5;33.27;10.86;122.1;92.0;93.2;0.06;120.1;-0.83;-0.83;78,00;6.97;-13.6;5.52;0.0
9/18/2021;10:25:52;6.883;11.19;0.32;1.86;78.5;33.24;10.86;122.1;92.0;93.2;0.06;120.1;-0.73;-0.73;78,00;6.96;-13.5;5.52;0.0
9/18/2021;10:27:52;6.886;11.20;0.21;1.45;78.5;33.23;10.85;122.1;92.1;93.3;0.06;120.1;-0.78;-0.78;78,00;6.97;-13.8;5.52;0.0
9/18/2021;10:29:52;6.263;11.72;0.15;1.27;1.2;2.71;0.68;1.9;94.8;96.0;0.00;1.9;1.57;1.57;1,00;6.80;-3.9;5.54;0.0
